       1233  2.73438e-01 -6.19632e+00 -5.21390e-01
       1234  2.65625e-01 -6.18251e+00 -4.62646e-01
       1235  3.08594e-01 -6.15765e+00 -2.90874e-01
       1236  2.42188e-01 -6.15651e+00 -2.42710e-01
       1237  2.81250e-01 -6.16228e+00 -2.70433e-01
       1238  2.53906e-01 -6.17459e+00 -4.20735e-01
       1239  3.16406e-01 -6.19408e+00 -4.64963e-01
       1240  2.89062e-01 -6.21268e+00 -5.42519e-01
       1241  2.85156e-01 -6.21739e+00 -5.74834e-01
       1242  2.42188e-01 -6.20227e+00 -4.77954e-01
       1243  2.77344e-01 -6.19434e+00 -4.38430e-01
       1244  2.38281e-01 -6.20502e+00 -5.45769e-01
       1245  2.46094e-01 -6.19037e+00 -4.76523e-01
       1246  1.99219e-01 -6.20170e+00 -5.32388e-01
       1247  2.42188e-01 -6.19013e+00 -4.80397e-01
       1248  2.65625e-01 -6.19033e+00 -4.94949e-01
       1249  3.00781e-01 -6.18491e+00 -4.16483e-01
       1250  2.92969e-01 -6.21966e+00 -6.02031e-01
       1251  2.65625e-01 -6.20830e+00 -5.21489e-01
       1252  2.53906e-01 -6.26174e+00 -7.92244e-01
       1253  3.00781e-01 -6.25288e+00 -7.34964e-01
       1254  2.85156e-01 -6.27560e+00 -8.46242e-01
       1255  2.34375e-01 -6.23948e+00 -6.55663e-01
       1256  2.73438e-01 -6.21655e+00 -5.43771e-01
       1257  2.30469e-01 -6.21185e+00 -5.26223e-01
       1258  2.92969e-01 -6.21593e+00 -5.15255e-01
       1259  2.42188e-01 -6.21244e+00 -5.06887e-01
       1260  2.50000e-01 -6.18617e+00 -3.54156e-01
       1261  2.53906e-01 -6.22773e+00 -5.69716e-01
       1262  3.12500e-01 -6.23560e+00 -6.38510e-01
       1263  2.26562e-01 -6.26142e+00 -7.74257e-01
       1264  2.57812e-01 -6.23583e+00 -6.65583e-01
       1265  2.14844e-01 -6.22537e+00 -5.89575e-01
       1266  3.00781e-01 -6.21614e+00 -5.24183e-01
       1267  2.65625e-01 -6.21233e+00 -5.15523e-01
       1268  2.77344e-01 -6.19667e+00 -4.63581e-01
       1269  2.57812e-01 -6.19112e+00 -4.48680e-01
       1270  2.65625e-01 -6.19454e+00 -4.05396e-01
       1271  3.20312e-01 -6.18033e+00 -3.44119e-01
       1272  3.12500e-01 -6.15055e+00 -1.14087e-01
       1273  2.61719e-01 -6.16226e+00 -2.59183e-01
       1274  2.42188e-01 -6.16266e+00 -3.02320e-01
       1275  2.61719e-01 -6.14382e+00 -2.31121e-01
       1276  2.65625e-01 -6.15934e+00 -2.81241e-01
       1277  2.69531e-01 -6.21563e+00 -6.27445e-01
       1278  2.69531e-01 -6.20018e+00 -5.26310e-01
       1279  2.77344e-01 -6.18653e+00 -4.43288e-01
       1280  2.73438e-01 -6.20039e+00 -5.22345e-01
       1281  2.81250e-01 -6.23372e+00 -6.74252e-01
       1282  3.55469e-01 -6.19820e+00 -5.17014e-01
       1283  3.32031e-01 -6.17092e+00 -3.44828e-01
       1284  2.89062e-01 -6.16134e+00 -2.69446e-01
       1285  2.34375e-01 -6.15515e+00 -3.19889e-01
       1286  2.69531e-01 -6.17998e+00 -3.71006e-01
       1287  2.26562e-01 -6.18970e+00 -4.43811e-01
       1288  2.30469e-01 -6.18164e+00 -4.09049e-01
       1289  2.50000e-01 -6.16278e+00 -3.10283e-01
       1290  3.04688e-01 -6.14960e+00 -3.38193e-01
       1291  2.10938e-01 -6.14967e+00 -3.08001e-01
       1292  2.65625e-01 -6.13283e+00 -2.41487e-01
       1293  2.85156e-01 -6.18625e+00 -4.73976e-01
       1294  2.81250e-01 -6.18484e+00 -4.38958e-01
       1295  2.50000e-01 -6.16586e+00 -3.89934e-01
       1296  2.50000e-01 -6.14414e+00 -2.98472e-01
       1297  2.18750e-01 -6.13442e+00 -2.73009e-01
       1298  2.22656e-01 -6.15293e+00 -3.47282e-01
       1299  2.73438e-01 -6.14776e+00 -3.16544e-01
       1300  2.14844e-01 -6.15918e+00 -3.49969e-01
       1301  2.57812e-01 -6.13333e+00 -1.96350e-01
       1302  2.42188e-01 -6.12996e+00 -1.29236e-01
       1303  2.42188e-01 -6.10865e+00 -8.33184e-02
       1304  2.10938e-01 -6.09324e+00 -5.64097e-02
       1305  2.34375e-01 -6.12296e+00 -1.88059e-01
       1306  2.50000e-01 -6.12470e+00 -2.55961e-01
       1307  3.08594e-01 -6.14139e+00 -3.37992e-01
       1308  2.26562e-01 -6.14539e+00 -3.55630e-01
       1309  2.46094e-01 -6.15096e+00 -3.35168e-01
       1310  2.22656e-01 -6.14584e+00 -3.10302e-01
       1311  2.53906e-01 -6.14487e+00 -2.74481e-01
       1312  2.57812e-01 -6.14604e+00 -3.14365e-01
       1313  2.69531e-01 -6.11246e+00 -1.19138e-01
       1314  2.81250e-01 -6.12445e+00 -1.39709e-01
       1315  2.73438e-01 -6.10141e+00 -3.45356e-02
       1316  2.46094e-01 -6.12265e+00 -1.35347e-01
       1317  2.53906e-01 -6.10050e+00 -3.74178e-02
       1318  2.18750e-01 -6.05444e+00  1.61377e-01
       1319  3.12500e-01 -6.06370e+00  1.33714e-01
       1320  2.30469e-01 -6.07624e+00  3.96481e-02
       1321  2.34375e-01 -6.06904e+00  5.82624e-02
       1322  2.57812e-01 -6.03658e+00  2.32689e-01
       1323  2.85156e-01 -6.04696e+00  2.05537e-01
       1324  2.65625e-01 -6.03824e+00  3.13353e-01
       1325  2.85156e-01 -6.03641e+00  3.20312e-01
       1326  2.42188e-01 -6.04443e+00  3.05340e-01
       1327  2.26562e-01 -6.02254e+00  4.53836e-01
       1328  2.89062e-01 -6.01905e+00  4.71114e-01
       1329  2.73438e-01 -6.02387e+00  4.72628e-01
       1330  2.50000e-01 -6.01879e+00  4.96918e-01
       1331  2.81250e-01 -6.04585e+00  3.48835e-01
       1332  2.57812e-01 -6.02950e+00  3.94264e-01
       1333  2.46094e-01 -6.07087e+00  1.79460e-01
       1334  2.46094e-01 -6.07892e+00  1.31283e-01
       1335  2.46094e-01 -6.08595e+00  1.40731e-01
       1336  2.61719e-01 -6.08394e+00  1.34393e-01
       1337  2.77344e-01 -6.08057e+00  1.36492e-01
       1338  2.73438e-01 -6.14536e+00 -1.72220e-01
       1339  2.50000e-01 -6.15580e+00 -2.71294e-01
       1340  3.12500e-01 -6.10755e+00 -6.30898e-02
       1341  2.81250e-01 -6.08502e+00  3.80538e-02
       1342  3.00781e-01 -6.08798e+00  5.42199e-02
       1343  2.42188e-01 -6.10253e+00  3.79785e-03
       1344  2.18750e-01 -6.09964e+00  4.10698e-02
       1345  2.46094e-01 -6.11690e+00 -2.31923e-02
       1346  1.83594e-01 -6.14341e+00 -2.27792e-01
       1347  2.73438e-01 -6.10830e+00 -6.98963e-02
       1348  2.73438e-01 -6.11341e+00 -6.95240e-02
       1349  2.42188e-01 -6.09435e+00  1.26007e-02
       1350  2.65625e-01 -6.09997e+00 -6.82768e-02
       1351  2.57812e-01 -6.10882e+00 -1.20461e-01
       1352  1.91406e-01 -6.10292e+00 -1.19111e-01
       1353  2.42188e-01 -6.12178e+00 -1.12848e-01
       1354  2.30469e-01 -6.11971e+00 -1.09811e-01
       1355  2.89062e-01 -6.13384e+00 -1.71896e-01
       1356  2.30469e-01 -6.16362e+00 -2.87807e-01
       1357  2.30469e-01 -6.18181e+00 -3.56740e-01
       1358  2.22656e-01 -6.12113e+00 -1.01263e-01
       1359  2.65625e-01 -6.09794e+00 -3.69794e-02
       1360  2.50000e-01 -6.10033e+00 -1.75710e-02
       1361  2.22656e-01 -6.12839e+00 -2.07526e-01
       1362  2.18750e-01 -6.13731e+00 -2.57612e-01
       1363  2.22656e-01 -6.14937e+00 -3.01799e-01
       1364  2.34375e-01 -6.16180e+00 -3.86337e-01
       1365  3.20312e-01 -6.20474e+00 -5.93242e-01
       1366  2.38281e-01 -6.21233e+00 -6.46840e-01
       1367  2.77344e-01 -6.18745e+00 -5.07934e-01
       1368  2.14844e-01 -6.16388e+00 -4.20421e-01
       1369  2.73438e-01 -6.17846e+00 -4.41947e-01
       1370  2.73438e-01 -6.17391e+00 -4.38271e-01
       1371  2.53906e-01 -6.16831e+00 -3.92291e-01
       1372  2.38281e-01 -6.11120e+00 -1.51739e-01
       1373  2.96875e-01 -6.16593e+00 -3.55121e-01
       1374  2.65625e-01 -6.13136e+00 -1.72733e-01
       1375  2.65625e-01 -6.13690e+00 -2.45656e-01
       1376  2.61719e-01 -6.14454e+00 -2.91639e-01
       1377  3.16406e-01 -6.17381e+00 -4.65132e-01
       1378  2.46094e-01 -6.17782e+00 -4.94890e-01
       1379  2.46094e-01 -6.16856e+00 -4.29726e-01
       1380  2.10938e-01 -6.16620e+00 -3.89690e-01
       1381  2.46094e-01 -6.12518e+00 -1.75110e-01
       1382  2.50000e-01 -6.09971e+00 -4.05605e-02
       1383  2.50000e-01 -6.10711e+00 -6.38573e-02
       1384  3.12500e-01 -6.09753e+00 -7.51680e-02
       1385  2.77344e-01 -6.09875e+00 -4.77623e-02
       1386  2.69531e-01 -6.11602e+00 -1.66830e-01
       1387  2.92969e-01 -6.16494e+00 -3.99205e-01
       1388  2.53906e-01 -6.14835e+00 -3.75362e-01
       1389  2.46094e-01 -6.16017e+00 -4.33455e-01
       1390  2.42188e-01 -6.14097e+00 -3.53660e-01
       1391  2.77344e-01 -6.11832e+00 -2.55381e-01
       1392  2.42188e-01 -6.16673e+00 -5.15076e-01
       1393  2.50000e-01 -6.17198e+00 -5.51672e-01
       1394  2.61719e-01 -6.17986e+00 -5.65628e-01
       1395  2.22656e-01 -6.15932e+00 -4.42547e-01
       1396  2.50000e-01 -6.17172e+00 -5.00334e-01
       1397  1.99219e-01 -6.16813e+00 -4.94928e-01
       1398  2.65625e-01 -6.16835e+00 -4.67343e-01
       1399  2.65625e-01 -6.17004e+00 -4.49523e-01
       1400  2.81250e-01 -6.12847e+00 -1.94675e-01
       1401  2.38281e-01 -6.16689e+00 -3.75658e-01
       1402  2.53906e-01 -6.17742e+00 -4.42594e-01
       1403  2.96875e-01 -6.14098e+00 -2.52515e-01
       1404  3.08594e-01 -6.16747e+00 -3.38744e-01
       1405  2.42188e-01 -6.18316e+00 -4.35175e-01
       1406  2.07031e-01 -6.17771e+00 -4.40487e-01
       1407  2.73438e-01 -6.18376e+00 -5.26272e-01
       1408  2.50000e-01 -6.20022e+00 -5.94828e-01
       1409  2.96875e-01 -6.16941e+00 -4.23264e-01
       1410  2.38281e-01 -6.16904e+00 -3.96464e-01
       1411  2.65625e-01 -6.21243e+00 -6.47130e-01
       1412  2.57812e-01 -6.16578e+00 -4.34966e-01
       1413  2.34375e-01 -6.14832e+00 -3.71883e-01
       1414  2.92969e-01 -6.13977e+00 -3.44867e-01
       1415  2.77344e-01 -6.13292e+00 -3.03699e-01
       1416  2.92969e-01 -6.16054e+00 -3.89128e-01
       1417  2.92969e-01 -6.13747e+00 -3.25354e-01
       1418  2.50000e-01 -6.10120e+00 -1.09788e-01
       1419  2.53906e-01 -6.08189e+00  2.98025e-02
       1420  2.50000e-01 -6.09505e+00 -1.67808e-02
       1421  2.42188e-01 -6.10094e+00 -3.89554e-02
       1422  2.89062e-01 -6.09380e+00  1.45951e-02
       1423  2.61719e-01 -6.09817e+00 -1.51145e-02
       1424  2.50000e-01 -6.10304e+00 -3.68418e-02
       1425  2.65625e-01 -6.07713e+00  9.47364e-03
       1426  2.61719e-01 -6.07280e+00  1.91109e-02
       1427  2.57812e-01 -6.08239e+00 -6.77990e-02
       1428  2.22656e-01 -6.12782e+00 -2.77129e-01
       1429  2.96875e-01 -6.14014e+00 -2.86002e-01
       1430  2.10938e-01 -6.13172e+00 -2.69511e-01
       1431  2.53906e-01 -6.14405e+00 -2.96382e-01
       1432  2.65625e-01 -6.15889e+00 -4.04099e-01
       1433  2.38281e-01 -6.20041e+00 -6.14333e-01
       1434  2.69531e-01 -6.20512e+00 -6.26283e-01
       1435  2.81250e-01 -6.21362e+00 -6.51050e-01
       1436  2.14844e-01 -6.18611e+00 -5.37414e-01
       1437  2.92969e-01 -6.18595e+00 -5.28049e-01
       1438  2.38281e-01 -6.17020e+00 -4.32762e-01
       1439  2.30469e-01 -6.18479e+00 -5.02658e-01
       1440  2.34375e-01 -6.14970e+00 -3.29995e-01
       1441  2.22656e-01 -6.11909e+00 -1.79360e-01
       1442  3.12500e-01 -6.12606e+00 -1.77790e-01
       1443  2.73438e-01 -6.13063e+00 -2.14965e-01
       1444  2.38281e-01 -6.10608e+00 -4.59501e-02
       1445  2.69531e-01 -6.11973e+00 -1.44206e-01
       1446  2.85156e-01 -6.08218e+00  2.77790e-02
       1447  2.89062e-01 -6.09195e+00 -2.62381e-02
       1448  2.18750e-01 -6.08478e+00 -2.13342e-02
       1449  2.81250e-01 -6.08984e+00 -1.98420e-02
       1450  3.00781e-01 -6.10652e+00 -7.91054e-02
       1451  2.26562e-01 -6.08614e+00 -1.02394e-02
       1452  2.22656e-01 -6.08518e+00  1.15897e-04
       1453  2.73438e-01 -6.10986e+00 -8.14337e-02
       1454  2.42188e-01 -6.13996e+00 -1.98540e-01
       1455  2.42188e-01 -6.14450e+00 -2.58574e-01
       1456  2.18750e-01 -6.14506e+00 -2.80400e-01
       1457  2.61719e-01 -6.17891e+00 -4.00392e-01
       1458  2.65625e-01 -6.14914e+00 -2.67116e-01
       1459  2.34375e-01 -6.15976e+00 -3.07530e-01
       1460  2.69531e-01 -6.12486e+00 -1.23566e-01
       1461  2.69531e-01 -6.12610e+00 -1.20031e-01
       1462  2.81250e-01 -6.12432e+00 -1.04356e-01
       1463  2.46094e-01 -6.07510e+00  6.33337e-02
       1464  3.00781e-01 -6.06790e+00  1.21866e-01
       1465  2.77344e-01 -6.03793e+00  2.79157e-01
       1466  2.85156e-01 -6.05471e+00  1.76383e-01
       1467  2.46094e-01 -6.07307e+00  1.10819e-01
       1468  2.30469e-01 -6.07562e+00  1.59263e-01
       1469  2.73438e-01 -6.02836e+00  4.28828e-01
       1470  2.96875e-01 -6.03471e+00  3.30842e-01
       1471  2.50000e-01 -6.02077e+00  3.73565e-01
       1472  2.38281e-01 -6.03830e+00  2.78927e-01
       1473  2.73438e-01 -5.97914e+00  6.07274e-01
       1474  2.50000e-01 -5.95229e+00  6.66579e-01
       1475  3.00781e-01 -6.03205e+00  2.48341e-01
       1476  2.89062e-01 -6.03228e+00  2.90056e-01
       1477  2.50000e-01 -6.04009e+00  2.69200e-01
       1478  2.34375e-01 -6.04314e+00  2.67735e-01
       1479  2.65625e-01 -6.03863e+00  2.59415e-01
       1480  3.12500e-01 -6.02551e+00  3.37761e-01
       1481  2.85156e-01 -6.04862e+00  2.44683e-01
       1482  2.50000e-01 -6.06500e+00  1.39173e-01
       1483  3.32031e-01 -6.07632e+00  1.67469e-01
       1484  2.53906e-01 -6.06011e+00  2.33117e-01
       1485  2.34375e-01 -6.08934e+00  4.65820e-02
       1486  2.69531e-01 -6.06766e+00  1.57795e-01
       1487  2.34375e-01 -6.04016e+00  3.13256e-01
       1488  2.69531e-01 -6.05671e+00  1.64537e-01
       1489  2.42188e-01 -6.08727e+00 -3.48733e-02
       1490  2.69531e-01 -6.08090e+00  7.79337e-02
       1491  2.34375e-01 -6.11078e+00 -5.99708e-02
       1492  2.46094e-01 -6.08946e+00  5.32132e-02
       1493  2.65625e-01 -6.09191e+00  1.75559e-02
       1494  2.96875e-01 -6.12582e+00 -1.42141e-01
       1495  2.73438e-01 -6.08547e+00  1.38124e-01
       1496  2.89062e-01 -6.12992e+00 -1.35766e-01
       1497  3.20312e-01 -6.11092e+00 -5.11717e-03
       1498  2.50000e-01 -6.12572e+00 -9.40616e-02
       1499  2.14844e-01 -6.11048e+00 -3.41791e-03
       1500  2.53906e-01 -6.15153e+00 -2.77043e-01
       1501  2.69531e-01 -6.14868e+00 -2.39326e-01
       1502  2.85156e-01 -6.16746e+00 -3.15604e-01
       1503  2.53906e-01 -6.16807e+00 -2.90593e-01
       1504  2.57812e-01 -6.15967e+00 -2.76542e-01
       1505  2.53906e-01 -6.21116e+00 -5.42398e-01
       1506  2.26562e-01 -6.22635e+00 -6.35702e-01
       1507  2.57812e-01 -6.22463e+00 -6.13880e-01
       1508  2.61719e-01 -6.19734e+00 -4.92920e-01
       1509  2.96875e-01 -6.18479e+00 -4.28486e-01
       1510  2.92969e-01 -6.17588e+00 -3.63382e-01
       1511  2.69531e-01 -6.16243e+00 -3.61168e-01
       1512  2.34375e-01 -6.18552e+00 -5.43481e-01
       1513  2.10938e-01 -6.18405e+00 -4.95892e-01
       1514  2.65625e-01 -6.18119e+00 -4.49510e-01
       1515  2.61719e-01 -6.14984e+00 -3.52204e-01
       1516  2.53906e-01 -6.20025e+00 -6.10966e-01
       1517  2.69531e-01 -6.20264e+00 -5.98319e-01
       1518  3.08594e-01 -6.20659e+00 -6.16743e-01
       1519  2.69531e-01 -6.16514e+00 -4.13845e-01
       1520  2.53906e-01 -6.16817e+00 -4.37318e-01
       1521  2.77344e-01 -6.17752e+00 -4.26954e-01
       1522  3.00781e-01 -6.16987e+00 -3.54952e-01
       1523  2.61719e-01 -6.16198e+00 -3.29378e-01
       1524  2.92969e-01 -6.13365e+00 -2.27495e-01
       1525  2.69531e-01 -6.12620e+00 -1.93064e-01
       1526  2.96875e-01 -6.11357e+00 -1.09372e-01
       1527  2.89062e-01 -6.14278e+00 -2.67950e-01
       1528  2.57812e-01 -6.14592e+00 -2.86896e-01
       1529  2.50000e-01 -6.12876e+00 -1.97342e-01
       1530  3.12500e-01 -6.11297e+00 -1.18482e-01
       1531  2.22656e-01 -6.12955e+00 -2.52731e-01
       1532  2.96875e-01 -6.12717e+00 -1.95635e-01
       1533  2.57812e-01 -6.07449e+00  7.74197e-02
       1534  2.57812e-01 -6.07475e+00  1.30929e-01
       1535  2.50000e-01 -6.05945e+00  2.14595e-01
       1536  2.53906e-01 -6.04381e+00  2.50607e-01
       1537  2.50000e-01 -6.05197e+00  2.11706e-01
       1538  2.46094e-01 -6.03356e+00  2.75300e-01
       1539  2.81250e-01 -6.05475e+00  1.58104e-01
       1540  2.73438e-01 -6.11217e+00 -1.29573e-01
       1541  2.81250e-01 -6.10039e+00 -7.30000e-02
       1542  2.53906e-01 -6.13610e+00 -1.92456e-01
       1543  2.53906e-01 -6.10389e+00 -1.10485e-01
       1544  2.50000e-01 -6.11493e+00 -1.90069e-01
       1545  2.42188e-01 -6.07502e+00  1.86152e-02
       1546  3.00781e-01 -6.14901e+00 -3.66885e-01
       1547  3.00781e-01 -6.14072e+00 -3.14278e-01
       1548  2.69531e-01 -6.13144e+00 -2.69782e-01
       1549  2.85156e-01 -6.15587e+00 -4.28464e-01
       1550  2.73438e-01 -6.18966e+00 -5.50528e-01
       1551  2.69531e-01 -6.17324e+00 -4.36094e-01
       1552  2.61719e-01 -6.13318e+00 -2.88423e-01
       1553  2.65625e-01 -6.13818e+00 -2.58589e-01
       1554  2.73438e-01 -6.15241e+00 -3.17497e-01
       1555  2.50000e-01 -6.19064e+00 -4.43666e-01
       1556  1.91406e-01 -6.17641e+00 -3.95030e-01
       1557  2.57812e-01 -6.16817e+00 -3.78979e-01
       1558  2.42188e-01 -6.12546e+00 -1.90605e-01
       1559  2.50000e-01 -6.13652e+00 -2.54335e-01
       1560  3.00781e-01 -6.13862e+00 -2.99854e-01
       1561  2.34375e-01 -6.13737e+00 -2.79930e-01
       1562  2.73438e-01 -6.15919e+00 -4.13586e-01
       1563  2.73438e-01 -6.14048e+00 -3.08574e-01
       1564  2.30469e-01 -6.17145e+00 -4.37246e-01
       1565  2.65625e-01 -6.18748e+00 -5.04511e-01
       1566  2.53906e-01 -6.18861e+00 -5.14307e-01
       1567  2.07031e-01 -6.18296e+00 -4.75061e-01
       1568  2.65625e-01 -6.13589e+00 -2.47986e-01
       1569  2.50000e-01 -6.10815e+00 -1.24759e-01
       1570  1.87500e-01 -6.07538e+00  2.39298e-02
       1571  2.42188e-01 -6.08827e+00 -2.98666e-02
       1572  2.30469e-01 -6.10330e+00 -9.91682e-02
       1573  2.38281e-01 -6.07123e+00  1.26878e-02
       1574  2.34375e-01 -6.02552e+00  2.14893e-01
       1575  2.81250e-01 -6.07844e+00  3.00239e-02
       1576  2.57812e-01 -6.08786e+00 -7.09541e-02
       1577  2.34375e-01 -6.09678e+00 -1.13229e-01
       1578  2.92969e-01 -6.10170e+00 -9.89503e-02
       1579  2.50000e-01 -6.12063e+00 -1.91654e-01
       1580  2.89062e-01 -6.10994e+00 -1.62979e-01
       1581  2.46094e-01 -6.10916e+00 -1.00590e-01
       1582  2.65625e-01 -6.11365e+00 -1.26849e-01
       1583  3.04688e-01 -6.15483e+00 -2.95542e-01
       1584  2.61719e-01 -6.13346e+00 -1.28268e-01
       1585  2.50000e-01 -6.11884e+00 -8.89324e-02
       1586  2.53906e-01 -6.07612e+00  9.72252e-02
       1587  2.81250e-01 -6.12222e+00 -1.23843e-01
       1588  2.89062e-01 -6.13975e+00 -1.88348e-01
       1589  2.42188e-01 -6.15591e+00 -3.23060e-01
       1590  2.46094e-01 -6.18074e+00 -4.83728e-01
       1591  2.85156e-01 -6.14327e+00 -2.60382e-01
       1592  2.42188e-01 -6.12478e+00 -2.02972e-01
       1593  2.69531e-01 -6.15117e+00 -3.16052e-01
       1594  2.42188e-01 -6.16474e+00 -3.89253e-01
       1595  2.50000e-01 -6.15625e+00 -3.16379e-01
       1596  2.61719e-01 -6.12543e+00 -1.74940e-01
       1597  2.46094e-01 -6.12730e+00 -1.95695e-01
       1598  2.73438e-01 -6.11530e+00 -1.35311e-01
       1599  2.26562e-01 -6.12984e+00 -1.99016e-01
       1600  2.46094e-01 -6.10274e+00 -4.18582e-02
       1601  2.38281e-01 -6.08400e+00  4.06824e-02
       1602  1.91406e-01 -6.11425e+00 -7.08343e-02
       1603  2.26562e-01 -6.12341e+00 -1.14229e-01
       1604  2.89062e-01 -6.13160e+00 -2.11591e-01
       1605  2.69531e-01 -6.11042e+00 -1.29130e-01
       1606  2.92969e-01 -6.12563e+00 -2.71988e-01
       1607  2.69531e-01 -6.14493e+00 -2.92684e-01
       1608  2.14844e-01 -6.13408e+00 -2.25165e-01
       1609  2.92969e-01 -6.15117e+00 -2.95869e-01
       1610  2.50000e-01 -6.16075e+00 -3.78253e-01
       1611  2.81250e-01 -6.14224e+00 -2.94858e-01
       1612  3.16406e-01 -6.08266e+00 -2.08574e-03
       1613  1.95312e-01 -6.07825e+00  4.28786e-02
       1614  2.30469e-01 -6.08217e+00  4.52665e-02
       1615  2.77344e-01 -6.05555e+00  1.56087e-01
       1616  2.85156e-01 -6.06944e+00  6.59358e-02
       1617  2.46094e-01 -6.10137e+00 -1.02074e-01
       1618  2.53906e-01 -6.04950e+00  1.24019e-01
       1619  2.89062e-01 -6.07508e+00 -2.15814e-02
       1620  2.65625e-01 -6.06478e+00 -3.94913e-02
       1621  2.77344e-01 -6.10083e+00 -1.52837e-01
       1622  2.89062e-01 -6.07125e+00 -5.73142e-02
       1623  2.61719e-01 -6.08500e+00 -6.05929e-02
       1624  2.61719e-01 -6.06878e+00  4.94311e-02
       1625  2.85156e-01 -6.06395e+00  4.78040e-02
       1626  3.08594e-01 -6.08281e+00 -1.03755e-01
       1627  2.46094e-01 -6.07604e+00 -7.75496e-02
       1628  2.22656e-01 -6.09013e+00 -1.60115e-01
       1629  2.61719e-01 -6.10305e+00 -2.06380e-01
       1630  2.65625e-01 -6.12461e+00 -2.56524e-01
       1631  3.04688e-01 -6.12386e+00 -2.71811e-01
       1632  2.14844e-01 -6.12513e+00 -2.68686e-01
       1633  2.73438e-01 -6.13200e+00 -3.40610e-01
       1634  3.04688e-01 -6.14457e+00 -3.92856e-01
       1635  2.42188e-01 -6.13469e+00 -3.18651e-01
       1636  2.34375e-01 -6.14254e+00 -3.79318e-01
       1637  2.77344e-01 -6.16289e+00 -4.23941e-01
       1638  2.61719e-01 -6.20727e+00 -6.12096e-01
       1639  3.20312e-01 -6.13078e+00 -2.66818e-01
       1640  2.61719e-01 -6.11466e+00 -1.25137e-01
       1641  2.69531e-01 -6.14183e+00 -2.31416e-01
       1642  2.07031e-01 -6.12844e+00 -1.74331e-01
       1643  2.53906e-01 -6.16547e+00 -4.09481e-01
       1644  2.77344e-01 -6.12012e+00 -1.69967e-01
       1645  2.65625e-01 -6.10246e+00 -1.12019e-01
       1646  2.42188e-01 -6.10050e+00 -1.25210e-01
       1647  2.46094e-01 -6.09537e+00 -1.09714e-01
       1648  2.69531e-01 -6.09631e+00 -1.27693e-01
       1649  2.92969e-01 -6.05884e+00  1.14346e-01
       1650  2.26562e-01 -6.09663e+00 -3.18745e-02
       1651  2.77344e-01 -6.11653e+00 -1.64394e-01
       1652  2.81250e-01 -6.15351e+00 -3.36665e-01
       1653  2.50000e-01 -6.16646e+00 -4.85162e-01
       1654  2.73438e-01 -6.15452e+00 -3.96033e-01
       1655  2.18750e-01 -6.13465e+00 -2.60247e-01
       1656  2.85156e-01 -6.08131e+00 -4.47526e-02
       1657  3.24219e-01 -6.04780e+00  6.38732e-02
       1658  2.57812e-01 -6.07206e+00 -2.89072e-02
       1659  2.57812e-01 -6.08131e+00 -5.74362e-02
       1660  2.53906e-01 -6.09502e+00 -1.34039e-01
       1661  2.61719e-01 -6.12989e+00 -2.75204e-01
       1662  2.65625e-01 -6.16559e+00 -4.36090e-01
       1663  2.89062e-01 -6.17708e+00 -5.43548e-01
       1664  2.38281e-01 -6.18903e+00 -5.47835e-01
       1665  2.30469e-01 -6.19894e+00 -6.11179e-01
       1666  2.53906e-01 -6.15277e+00 -4.19947e-01
       1667  2.34375e-01 -6.19887e+00 -6.45493e-01
       1668  2.53906e-01 -6.19642e+00 -6.81713e-01
       1669  2.53906e-01 -6.20012e+00 -6.87738e-01
       1670  2.81250e-01 -6.22777e+00 -7.85072e-01
       1671  2.46094e-01 -6.22743e+00 -7.66141e-01
       1672  3.32031e-01 -6.20714e+00 -6.49227e-01
       1673  2.65625e-01 -6.16023e+00 -4.35590e-01
       1674  2.18750e-01 -6.19970e+00 -6.19050e-01
       1675  2.65625e-01 -6.17272e+00 -4.96781e-01
       1676  3.04688e-01 -6.18145e+00 -5.52161e-01
       1677  2.85156e-01 -6.23201e+00 -7.71205e-01
       1678  2.61719e-01 -6.22396e+00 -7.42533e-01
       1679  2.65625e-01 -6.19851e+00 -6.32905e-01
       1680  2.65625e-01 -6.18277e+00 -5.69715e-01
       1681  2.61719e-01 -6.23136e+00 -8.16352e-01
       1682  2.34375e-01 -6.22395e+00 -8.25821e-01
       1683  3.00781e-01 -6.19614e+00 -6.84656e-01
       1684  2.81250e-01 -6.20153e+00 -7.01295e-01
       1685  2.96875e-01 -6.17724e+00 -5.41235e-01
       1686  3.39844e-01 -6.14568e+00 -3.61883e-01
       1687  2.69531e-01 -6.14606e+00 -4.13800e-01
       1688  2.92969e-01 -6.15064e+00 -3.91924e-01
       1689  2.77344e-01 -6.17616e+00 -5.10710e-01
       1690  2.57812e-01 -6.17021e+00 -5.23955e-01
       1691  2.89062e-01 -6.16499e+00 -4.91088e-01
       1692  2.26562e-01 -6.17025e+00 -5.01124e-01
       1693  2.18750e-01 -6.12690e+00 -3.00186e-01
       1694  2.77344e-01 -6.11324e+00 -2.24634e-01
       1695  2.85156e-01 -6.11193e+00 -2.44744e-01
       1696  2.85156e-01 -6.15510e+00 -4.43588e-01
       1697  2.46094e-01 -6.14892e+00 -4.05649e-01
       1698  2.50000e-01 -6.17452e+00 -5.12990e-01
       1699  2.85156e-01 -6.18470e+00 -5.84490e-01
       1700  3.00781e-01 -6.15685e+00 -4.16726e-01
       1701  2.77344e-01 -6.16974e+00 -4.61869e-01
